   mwg14_2015   | kod_pocztowy |      nazwa_miejsc      | kod_miejsc |   nazwa_cz_miejsc   | kod_cz_miejsc | kod_gminy | kod_gminy_distr |   nazwa_woj   |  nazwa_pow  |      nazwa_gmi      | segment_gminy 
 12610293909406 | 30-019       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909502 | 30-019       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909504 | 30-019       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909506 | 30-019       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909507 | 30-033       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909505 | 30-019       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906403 | 30-081       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906404 | 30-081       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906405 | 30-053       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907703 | 30-049       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907304 | 31-138       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907705 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907706 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905801 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905802 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905803 | 30-076       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905805 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905808 | 30-012       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905809 | 30-075       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905904 | 30-053       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908927 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906907 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905806 | 30-075       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905807 | 30-075       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905902 | 30-082       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907402 | 30-053       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907508 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906703 | 30-043       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907509 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907605 | 30-048       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905903 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905906 | 30-081       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907606 | 30-048       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907003 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907004 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905611 | 30-076       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905616 | 30-076       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905614 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905615 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293905617 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907108 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906704 | 30-042       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906705 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906706 | 30-042       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906707 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906601 | 30-075       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906602 | 30-075       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906603 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906701 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906804 | 30-034       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906702 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906805 | 30-034       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906806 | 30-042       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906801 | 30-043       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906802 | 30-043       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906807 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906901 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906902 | 30-053       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906803 | 30-043       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907201 | 30-039       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906904 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907001 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907202 | 30-039       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907204 | 30-039       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907002 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907005 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907006 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907007 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906903 | 30-081       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293906905 | 30-081       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907104 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907105 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907106 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907107 | 30-040       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907205 | 30-033       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907206 | 30-033       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907302 | 30-037       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907101 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907102 | 30-074       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907103 | 30-039       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907207 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907203 | 30-039       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907405 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907406 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907306 | 30-033       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907401 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907403 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907404 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907407 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907408 | 30-057       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907501 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907409 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907502 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907505 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907506 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907507 | 30-048       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907503 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907603 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907504 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907707 | 30-033       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907601 | 30-048       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907602 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907607 | 30-049       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907701 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907702 | 30-045       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293907704 | 30-046       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908304 | 30-054       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908301 | 30-052       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908201 | 30-079       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908303 | 30-051       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908302 | 30-054       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908404 | 30-049       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908502 | 30-048       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908503 | 30-048       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908501 | 30-049       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909701 | 30-036       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909706 | 30-035       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909926 | 30-011       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909924 | 30-011       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909915 | 30-010       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909913 | 30-010       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293910025 | 30-010       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909923 | 30-012       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293909914 | 30-011       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908915 | 30-023       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908914 | 30-023       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908911 | 30-023       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
 12610293908912 | 30-023       | KRAKÓW                 | 0950463    | KRAKÓW-KROWODRZA    | 0950470       | 1261011   | 1261029         | MAŁOPOLSKIE   | KRAKÓW      | KRAKÓW-KROWODRZA    | A1
